LAMMPS (23 Jun 2022)

units real
boundary p p p
atom_style full
region mybox block -500.000000 500.000000 -500.000000 500.000000 -500.000000 500.000000
create_box 3 mybox bond/types 2 angle/types 0 dihedral/types 0 extra/special/per/atom 20 extra/bond/per/atom 20 extra/angle/per/atom 20
Created orthogonal box = (-500 -500 -500) to (500 500 500)
  1 by 1 by 1 MPI processor grid
#variable string MAA type 1
#variable Na type 2
molecule pol PDMAEMA_with_sidechains.mol
Read molecule template pol:
  1 molecules
  0 fragments
  220 atoms with max type 3
  103 bonds with max type 2
  0 angles with max type 0
  0 dihedrals with max type 0
  0 impropers with max type 0
mass 1 157.21
mass 2 170.33
mass 3 35.453
dielectric 81.2
bond_style harmonic
bond_coeff 1 0.57 5
bond_coeff 2 3.0 5.3
pair_style lj/cut/coul/long 4.568 500.0
pair_coeff 1 1 0.7 4.0 4.49
pair_coeff 2 2 0.8 4.7 5.3
pair_coeff 3 3 0.1 4.3 4.8
kspace_style pppm 1e-6
create_atoms 0 single 0 0 0 mol pol 123
Created 220 atoms
  using lattice units in orthogonal box = (-500 -500 -500) to (500 500 500)
  create_atoms CPU = 0.002 seconds

velocity all create 300.0 4928459
pair_modify shift yes mix arithmetic
fix nvt all langevin 300 300 100.0 6138895 gjf vfull
fix nve all nve
dump xtc all xtc 1000 PDMAEMA_with_sidechains.xtc
thermo		10000
timestep 2
run		1000000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.0045578333
  grid = 6 6 6
  stencil order = 5
  estimated absolute RMS force accuracy = 2.1769826e-06
  estimated relative force accuracy = 6.5559183e-09
  using double precision FFTW3
  3d grid and FFT values/proc = 1331 216
Generated 3 of 3 mixed pair_coeff terms from arithmetic mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 502
  ghost atom cutoff = 502
  binsize = 251, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 16.44 | 16.44 | 16.44 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
Neighbor list builds = 14718
Dangerous builds = 0
write_data PDMAEMA_with_sidechains.data
System init for write_data ...
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.0045578333
  grid = 6 6 6
  stencil order = 5
  estimated absolute RMS force accuracy = 2.1769826e-06
  estimated relative force accuracy = 6.5559183e-09
  using double precision FFTW3
  3d grid and FFT values/proc = 1331 216
Generated 3 of 3 mixed pair_coeff terms from arithmetic mixing rule
Total wall time: 0:07:03
